,date,count
0,5/22/2020,91
1,5/26/2020,66
2,5/27/2020,64
3,9/11/2020,68
4,9/14/2020,128
5,9/24/2020,80
6,9/28/2020,145
7,1/27/2021,64
8,2/13/2021,85
9,2/14/2021,167
10,2/15/2021,108
11,2/16/2021,76
12,2/17/2021,178
13,2/18/2021,132
14,2/19/2021,113
15,2/20/2021,101
16,2/21/2021,277
17,2/22/2021,181
18,2/23/2021,81
19,2/24/2021,69
20,3/11/2021,117
21,3/12/2021,135
22,3/15/2021,77
23,3/21/2021,63
24,4/8/2021,165
25,4/9/2021,80
26,4/12/2021,63
27,4/13/2021,74
