,date,count
0,7/26/2019,1
1,7/27/2019,1
2,10/25/2019,1
3,3/13/2020,1
4,5/16/2020,1
5,6/18/2020,1
6,7/9/2020,5256
7,7/10/2020,5593
8,7/11/2020,242
9,7/13/2020,259
10,7/19/2020,237
11,7/24/2020,244
12,8/12/2020,69
13,9/1/2020,53
14,9/16/2020,263
15,9/17/2020,108
16,2/10/2021,65
17,2/26/2021,5599
18,2/27/2021,6677
19,2/28/2021,3103
20,3/2/2021,3233
21,3/16/2021,3340
22,3/18/2021,3019
23,3/23/2021,3733
