,date,count
0,11/2/2020,387
1,3/11/2021,7290
2,4/6/2021,9915
3,4/7/2021,15377
4,4/8/2021,24900
5,4/9/2021,24632
6,4/10/2021,32101
7,4/11/2021,35715
8,4/12/2021,33306
9,4/13/2021,27506
10,4/14/2021,32672
11,4/15/2021,42008
12,4/16/2021,35174
13,4/17/2021,40019
14,4/18/2021,44877
15,4/19/2021,41099
16,4/20/2021,40908
17,4/21/2021,42113
18,4/22/2021,57288
19,4/23/2021,53758
20,4/24/2021,62709
21,4/25/2021,85130
22,4/26/2021,87986
23,4/27/2021,101897
