Seller_address,Buyer_address,edge_value,Collection
0x052ac18348a0f473771206431e1090123cc72b74,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,2,Cryptovoxels
0x052ac18348a0f473771206431e1090123cc72b74,0x3f07b6361448774f43fcdc6cc1f141a0669bccb1,1,Cryptovoxels
0x052ac18348a0f473771206431e1090123cc72b74,0x73b4437a4b3e43de673836107437e4f092a363e0,1,Cryptovoxels
0x052ac18348a0f473771206431e1090123cc72b74,0xfb9f5b574da3230b8dfa9caf64abd0d0979b232a,1,Cryptovoxels
0x0544fbed9b72aa036517b21d1db50201a17d09ce,0x20328251117be4d68f2d1c29cfe1ed1d903add23,1,Cryptovoxels
0x054e093f0f959ee4b293e692b17d452ffd7f5e32,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,1,Cryptovoxels
0x054e093f0f959ee4b293e692b17d452ffd7f5e32,0xd6b533c21c3769227c53837745ace32c063c79a5,1,Cryptovoxels
0x05c351382db8d770207f319d96ac1184c3717ede,0xbce3bd3b206946abbe094903ae2b4244b52fb4e9,1,Cryptovoxels
0x05e06f2ec24c04737a08ee8c420a28cb0a3962fc,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,9,Cryptovoxels
0x060773320d06bcbc3ebf01d0cddb90cf485633fa,0x0c5a2c72c009252f0e7312f5a1ab87de02be6fbe,1,Cryptovoxels
0x060773320d06bcbc3ebf01d0cddb90cf485633fa,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,28,Cryptovoxels
0x060773320d06bcbc3ebf01d0cddb90cf485633fa,0x3f07b6361448774f43fcdc6cc1f141a0669bccb1,1,Cryptovoxels
0x060773320d06bcbc3ebf01d0cddb90cf485633fa,0x42b1963e6e8aca60ca70dba97476dcc53374dd80,1,Cryptovoxels
0x060773320d06bcbc3ebf01d0cddb90cf485633fa,0x5071f6651e53c7e1a2ca5912ffc1eb60b2ba03c4,1,Cryptovoxels
0x060773320d06bcbc3ebf01d0cddb90cf485633fa,0x6186290b28d511bff971631c916244a9fc539cfe,1,Cryptovoxels
0x060773320d06bcbc3ebf01d0cddb90cf485633fa,0x63009ae2bad374c3adaca32c220f704581363af4,1,Cryptovoxels
0x060773320d06bcbc3ebf01d0cddb90cf485633fa,0x6b40176cdf732dbb35c1d0575c9b829817410984,1,Cryptovoxels
0x060773320d06bcbc3ebf01d0cddb90cf485633fa,0x73b4437a4b3e43de673836107437e4f092a363e0,1,Cryptovoxels
0x060773320d06bcbc3ebf01d0cddb90cf485633fa,0x85e78b9c7128c95869d691e40ac6106f3190d9fd,1,Cryptovoxels
0x060773320d06bcbc3ebf01d0cddb90cf485633fa,0xa0f939965e18e969ddabab056e81dae2e2e7df4d,1,Cryptovoxels
0x060bc0b5b59999f3b289695576b673fe8a785ec7,0xfb60bbae6896fc36b1db29e1a0dacaf21aa96fa5,1,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0x0fa074262d6af761fb57751d610dc92bac82aef9,1,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0x24ecd23096fcf03a15ee8a6fe63f24345cc4ba46,1,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0x2b4a3ebb0b5be22e53d058029948d882b4afe27b,2,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,15,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0x2daf46ea988c806ce1991bfadded429efc0f1e9f,1,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0x7103a727dd976fcb389921ceb148d2ea03e484b6,2,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0x73b4437a4b3e43de673836107437e4f092a363e0,1,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0x7b511800a8d8e7de24dd19de3103081824b6f41d,2,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0x8bb37fb0f0462bb3fc8995cf17721f8e4a399629,1,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0x90e096816d321c437e205a96a63ba18e8707cfb7,1,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0x90f440e449c47f4caf78c62c131dfc38ab491d4a,1,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0x9cdf4af6c70d6bd68332b2df29011df6e5d3e5ba,1,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0xb823dc506011eedab6f8feecc88806dbfc55ea93,3,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0xc55166f1369535a01b63722eb8be1dc46317778c,1,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0xd2af803ad747ea12acf5ae468056703ae48785b5,3,Cryptovoxels
0x065596445f05d4cc4bb8c1434741aee47f65c055,0xeaa6be7869506148b97bf76c844b6b3b51951840,1,Cryptovoxels
0x067adf72ab2edfb3403bb37c3c4c1695e126984e,0xc8a974a97f6a7f57b6ce09aed5905d5547039f11,1,Cryptovoxels
0x067adf72ab2edfb3403bb37c3c4c1695e126984e,0xd2af803ad747ea12acf5ae468056703ae48785b5,2,Cryptovoxels
0x067adf72ab2edfb3403bb37c3c4c1695e126984e,0xd76c71d86c498e7788eac0a85ca58ae8b01bd76a,3,Cryptovoxels
0x067adf72ab2edfb3403bb37c3c4c1695e126984e,0xdbb59151b18dd72e9ac092706e93de5b5d7a9325,1,Cryptovoxels
0x0686ae75c270c601d2936911657ef97f80dbfd14,0x1cd7ed3a06746bec03e69574fbb3260c349bb6f1,1,Cryptovoxels
