Seller_address,Buyer_address,edge_value,Collection
0x0efcc732b7f88bab88886638d2e4faacda44f7ff,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,4,Cyberkongz
0x0efcc732b7f88bab88886638d2e4faacda44f7ff,0xdd23abb2227b4a3add86051810e03791f41c34e4,1,Cyberkongz
0x0f086d4ca0713b673b9d949b45277644b076e6c8,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0x1da05f10b2cd57f7cf12910ce835bf0a41c3793d,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0x26d38307e3694111f6707d89a9af81ac0e6ee557,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0x54b174179ae825ed630da40b625bb3c883cd40ae,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0x58718c718297d47ba0acf15c5be54be95850a094,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0x67ca64e6d0a97bae9d85b6b005a0ccdd876ab896,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0x6a3e11eb1a49db4503a2546f9046c6f62d51c513,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0x721931508df2764fd4f70c53da646cb8aed16ace,3,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0x88923378021bea85f9b09ce571a309e12c7d2262,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0x9ba74ba6c4fd92646985afa5d6a8edb4f2a38ba5,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0xb02690b16fd8696ef13a63e3272404b3ea12d00e,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0xc542492296d3537eb3fd16fd775bdf7ab8721c7c,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0xd543a0be0684f0556786586b83f4c9fd16a4dc35,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0xe38171c839d3ff70147829d843ee8f9794bc2299,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0xe9822f18f2654e606a8dff9d75edd98367e7c0ae,1,Cyberkongz
0x0f8dcfff4f826c15601b62ac771d804699b3886c,0xf40b3d16ae26262db9b19e0ec80d8a490c40bdcb,1,Cyberkongz
0x102a618b36c32b338c03526255dcf2a39eb1897f,0x3238b53a910b69f5dbdb31786613ce944536ba19,1,Cyberkongz
0x102a618b36c32b338c03526255dcf2a39eb1897f,0x7c6553933a471b43ce3a76a02245c5162c82522c,1,Cyberkongz
0x102a618b36c32b338c03526255dcf2a39eb1897f,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,2,Cyberkongz
0x10a2c688923f32b5f8ce70f7570080c724a59400,0x721931508df2764fd4f70c53da646cb8aed16ace,1,Cyberkongz
0x10a2c688923f32b5f8ce70f7570080c724a59400,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,2,Cyberkongz
0x10e10edaae61db68738108e78ec8a4b5447bc767,0x3edd845c9940ff3042a12449d53006a9296df596,1,Cyberkongz
0x10e10edaae61db68738108e78ec8a4b5447bc767,0xe18979f2576856d4199c6abaf4ffdf5672d930bd,1,Cyberkongz
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0x20af8cccbce9013a9c0718046f49e1af9b238c08,1,Cyberkongz
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0x3d03ec45555a0c605276635bdcf79f750074f510,1,Cyberkongz
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,4,Cyberkongz
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0xca9b022976adfd4d6ee7bf97be6fee8689d45cf1,1,Cyberkongz
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0xd74261e1576d05c62a1388951db1fe59ea789638,1,Cyberkongz
0x1242675f2e4e6a40774e8f5ad548bc7d3d9ea5d8,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,1,Cyberkongz
0x1242675f2e4e6a40774e8f5ad548bc7d3d9ea5d8,0xb75e6a898f4d7dd32efea8d27094432b0f90618d,1,Cyberkongz
0x1264f7d54798c1898611cb07fea0389eea7235d0,0x4989503997dc06a085ed5d71e43f09f697e02e14,1,Cyberkongz
0x1264f7d54798c1898611cb07fea0389eea7235d0,0x58718c718297d47ba0acf15c5be54be95850a094,1,Cyberkongz
0x1264f7d54798c1898611cb07fea0389eea7235d0,0x721931508df2764fd4f70c53da646cb8aed16ace,1,Cyberkongz
0x1264f7d54798c1898611cb07fea0389eea7235d0,0xc37cd5e34ef273f6aefe6900fc9d75563cdcfe03,3,Cyberkongz
0x12c9c42d8fb9b3c147abf3d24b7eba38e0393e44,0x21099184e7b0be245e3eed492288a07de2c64fd7,1,Cyberkongz
0x12c9c42d8fb9b3c147abf3d24b7eba38e0393e44,0x59e0d0ed047828e6ffdc3f5493f5923225cd8dcd,1,Cyberkongz
0x12c9c42d8fb9b3c147abf3d24b7eba38e0393e44,0x5b331eb6df00b5765894f88e54d2a87128188ec7,1,Cyberkongz
